No;"Jenis Faskes";"Kode Sarana / Faskes";"Kode SatuSehat Kemenkes";"Nama Fasilitas Kesehatan";"Kategori / Subjenis";"Alamat Lengkap";"Kode Provinsi";"Nama Provinsi";"Kode Kab/Kota";"Nama Kab/Kota";"Kode Kecamatan";"Nama Kecamatan";Latitude;Longitude;"No Telepon";Email;Website;"Status Operasional";"Status Aktif"
865;Pustu;1001539618;1001539618;"PUSTU ELLO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530229;Fatukopa;0;0;;;;Operasional;Aktif
866;Pustu;1001537921;1001537921;"PUSTU EON BESI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
867;Pustu;1001539450;1001539450;"PUSTU FAT";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530217;Nunkolo;0;0;;;;Operasional;Aktif
868;Pustu;1001539400;1001539400;"PUSTU FATU MANUFUI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530215;Boking;0;0;;;;Operasional;Aktif
869;Pustu;1001539278;1001539278;"PUSTU FATU ONI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530209;"Amanatun Utara";0;0;;;;Operasional;Aktif
870;Pustu;1001453759;1001453759;"PUSTU FATUAT HOIBETI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530220;"Kot olin";0;0;;;;Operasional;Aktif
871;Pustu;1001453761;1001453761;"PUSTU FATUKOKO SALBAIT";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530222;"Mollo Barat";0;0;;;;Operasional;Aktif
872;Pustu;1001537933;1001537933;"PUSTU FATUKOTO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
873;Pustu;1001539319;1001539319;"PUSTU FATUKUSI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530210;'KI''E';0;0;;;;Operasional;Aktif
874;Pustu;1001539577;1001539577;"PUSTU FATUMNASI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530224;Noebana;0;0;;;;Operasional;Aktif
875;Pustu;1001453840;1001453840;"PUSTU FATUULAN KIE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530210;'KI''E';0;0;;;;Operasional;Aktif
876;Pustu;1001539670;1001539670;"PUSTU FETO MONE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530232;Nunbena;0;0;;;;Operasional;Aktif
877;Pustu;1001453967;1001453967;"PUSTU FOTILO AYOTUPAS";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530209;"Amanatun Utara";0;0;;;;Operasional;Aktif
878;Pustu;1001537945;1001537945;"PUSTU HALMEI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
879;Pustu;1001461811;1001461811;"PUSTU HANE BATU PUTIH";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530214;"Batu Putih";0;0;;;;Operasional;Aktif
880;Pustu;1001539462;1001539462;"PUSTU HAUMENI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530217;Nunkolo;0;0;;;;Operasional;Aktif
881;Pustu;1001539656;1001539656;"PUSTU HUETALAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530231;Tobu;0;0;;;;Operasional;Aktif
882;Pustu;1001537957;1001537957;"PUSTU IUSMOLO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
883;Pustu;1001470604;1001470604;"PUSTU KAENENO NUNUKNITI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530228;Fautmolo;0;0;;;;Operasional;Aktif
884;Pustu;1001537907;1001537907;"PUSTU KAMPUNG BARU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";0;0;;;;Operasional;Aktif
885;Pustu;1001539620;1001539620;"PUSTU KIKI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530229;Fatukopa;0;0;;;;Operasional;Aktif
886;Pustu;1001238446;1001238446;"PUSTU KOA SALBAIT";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530222;"Mollo Barat";0;0;;;;Operasional;Aktif
887;Pustu;1001537892;1001537892;"PUSTU KOBEKAMUSA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";0;0;;;;Operasional;Aktif
888;Pustu;1001539151;1001539151;"PUSTU KOKFEU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
889;Pustu;1001239359;1001239359;"PUSTU KOLBANO KOLBANO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;0;0;;;;Operasional;Aktif
890;Pustu;1001539539;1001539539;"PUSTU KOLOTO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530223;"Kok Baun";0;0;;;;Operasional;Aktif
891;Pustu;1001241675;1001241675;"PUSTU KOTOLIN HOIBETI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530220;"Kot olin";0;0;;;;Operasional;Aktif
892;Pustu;1001243075;1001243075;"PUSTU KUALEU BINAUS";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530230;"Mollo Tengah";0;0;;;;Operasional;Aktif
893;Pustu;1001539357;1001539357;"PUSTU KUANOEL";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530212;Fatumnasi;0;0;;;;Operasional;Aktif
894;Pustu;1001539333;1001539333;"PUSTU KUSI UTARA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530211;Kuanfatu;0;0;;;;Operasional;Aktif
895;Pustu;1001250080;1001250080;"PUSTU LAOB POLEN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530213;Polen;0;0;;;;Operasional;Aktif
896;Pustu;1001250468;1001250468;"PUSTU LASI KUANFATU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530211;Kuanfatu;0;0;;;;Operasional;Aktif
897;Pustu;1001252545;1001252545;"PUSTU LELOBATAN KAPAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
898;Pustu;1001539163;1001539163;"PUSTU LELOBOKO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
899;Pustu;1001539412;1001539412;"PUSTU LEONMENI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530215;Boking;0;0;;;;Operasional;Aktif
900;Pustu;1001539280;1001539280;"PUSTU LILO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530209;"Amanatun Utara";0;0;;;;Operasional;Aktif
901;Pustu;1001539371;1001539371;"PUSTU LOLI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530213;Polen;0;0;;;;Operasional;Aktif
902;Pustu;1001539228;1001539228;"PUSTU MAULEUM";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530204;"Amanuban Timur";0;0;;;;Operasional;Aktif
903;Pustu;1001273757;1001273757;"PUSTU MIO PANITE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530206;"Amanuban Selatan";0;0;;;;Operasional;Aktif
904;Pustu;1001539383;1001539383;"PUSTU MNESATBUBUK";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530213;Polen;0;0;;;;Operasional;Aktif
905;Pustu;1001539292;1001539292;"PUSTU MUNA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530209;"Amanatun Utara";0;0;;;;Operasional;Aktif
906;Pustu;1001539589;1001539589;"PUSTU NAIFATU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530225;Santian;0;0;;;;Operasional;Aktif
907;Pustu;1001282370;1001282370;"PUSTU NENAS FATUMNASI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530212;Fatumnasi;0;0;;;;Operasional;Aktif
908;Pustu;1001282409;1001282409;"PUSTU NENOTES MANUFUI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530225;Santian;0;0;;;;Operasional;Aktif
909;Pustu;1001539175;1001539175;"PUSTU NETPALA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
910;Pustu;1001539230;1001539230;"PUSTU NIFUKIU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530204;"Amanuban Timur";0;0;;;;Operasional;Aktif
911;Pustu;1001539632;1001539632;"PUSTU NIFULINAH";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530229;Fatukopa;0;0;;;;Operasional;Aktif
912;Pustu;1001539541;1001539541;"PUSTU NITI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530223;"Kok Baun";0;0;;;;Operasional;Aktif
913;Pustu;1001284770;1001284770;"PUSTU NOEBANA NOEBANA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530224;Noebana;0;0;;;;Operasional;Aktif
914;Pustu;1001284794;1001284794;"PUSTU NOEBESI LILANA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530232;Nunbena;0;0;;;;Operasional;Aktif
915;Pustu;1001537830;1001537830;"PUSTU NOEMETO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";0;0;;;;Operasional;Aktif
916;Pustu;1001539682;1001539682;"PUSTU NUNBENA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530232;Nunbena;0;0;;;;Operasional;Aktif
917;Pustu;1001285358;1001285358;"PUSTU NUNLEU OINLASI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530208;"Amanatun Selatan";0;0;;;;Operasional;Aktif
918;Pustu;1001537878;1001537878;"PUSTU NUNUMEU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";0;0;;;;Operasional;Aktif
919;Pustu;1001285463;1001285463;"PUSTU NUNUSUNU KUALIN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530221;Kualin;0;0;;;;Operasional;Aktif
920;Pustu;1001539553;1001539553;"PUSTU OBAKI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530223;"Kok Baun";0;0;;;;Operasional;Aktif
921;Pustu;1001286106;1001286106;"PUSTU OEBAKI NOEBEBA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530226;Noebeba;0;0;;;;Operasional;Aktif
922;Pustu;1001537854;1001537854;"PUSTU OEBESA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";0;0;;;;Operasional;Aktif
923;Pustu;1001286194;1001286194;"PUSTU OEEKAM NOEBEBA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530226;Noebeba;0;0;;;;Operasional;Aktif
924;Pustu;1001539345;1001539345;"PUSTU OEHAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530211;Kuanfatu;0;0;;;;Operasional;Aktif
925;Pustu;1001286297;1001286297;"PUSTU OELEON NUNUKNITI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530228;Fautmolo;0;0;;;;Operasional;Aktif
926;Pustu;1001539436;1001539436;"PUSTU OELEU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530216;Toianas;0;0;;;;Operasional;Aktif
927;Pustu;1001286314;1001286314;"PUSTU OELEU SEI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;0;0;;;;Operasional;Aktif
928;Pustu;1001539503;1001539503;"PUSTU OEMAMAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530221;Kualin;0;0;;;;Operasional;Aktif
929;Pustu;1001286443;1001286443;"PUSTU OENAI KIE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530210;'KI''E';0;0;;;;Operasional;Aktif
930;Pustu;1001539474;1001539474;"PUSTU OETUKE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;0;0;;;;Operasional;Aktif
931;Pustu;1001286649;1001286649;"PUSTU OFU SEI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;0;0;;;;Operasional;Aktif
932;Pustu;1001539321;1001539321;"PUSTU OINLASI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530210;'KI''E';0;0;;;;Operasional;Aktif
933;Pustu;1001287837;1001287837;"PUSTU OOF TETAF";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530227;Kuatnana;0;0;;;;Operasional;Aktif
934;Pustu;1001287849;1001287849;"PUSTU OP NUNKOLO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530217;Nunkolo;0;0;;;;Operasional;Aktif
935;Pustu;1001292870;1001292870;"PUSTU PANA SEI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;0;0;;;;Operasional;Aktif
936;Pustu;1001539486;1001539486;"PUSTU PENE SELATAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;0;0;;;;Operasional;Aktif
937;Pustu;1001539242;1001539242;"PUSTU PISAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530204;"Amanuban Timur";0;0;;;;Operasional;Aktif
938;Pustu;1001315440;1001315440;"PUSTU PUSU NULLE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530207;"Amanuban Barat";0;0;;;;Operasional;Aktif
939;Pustu;1001315701;1001315701;"PUSTU PUTUN NUNKOLO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530217;Nunkolo;0;0;;;;Operasional;Aktif
940;Pustu;1001539565;1001539565;"PUSTU SABNALA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530223;"Kok Baun";0;0;;;;Operasional;Aktif
941;Pustu;1001539424;1001539424;"PUSTU SABUN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530215;Boking;0;0;;;;Operasional;Aktif
942;Pustu;1001539395;1001539395;"PUSTU SAINONI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530213;Polen;0;0;;;;Operasional;Aktif
943;Pustu;1001323588;1001323588;"PUSTU SALBAIT SALBAIT";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530222;"Mollo Barat";0;0;;;;Operasional;Aktif
944;Pustu;1001539448;1001539448;"PUSTU SANBET";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530216;Toianas;0;0;;;;Operasional;Aktif
945;Pustu;1001326231;1001326231;"PUSTU SANTIAN MANUFUI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530225;Santian;0;0;;;;Operasional;Aktif
946;Pustu;1001539668;1001539668;"PUSTU SAUBALAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530231;Tobu;0;0;;;;Operasional;Aktif
947;Pustu;1001539187;1001539187;"PUSTU SEBOT";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
948;Pustu;1001339903;1001339903;"PUSTU SILLU NUNUKNITI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530228;Fautmolo;0;0;;;;Operasional;Aktif
949;Pustu;1001344001;1001344001;"PUSTU SKINU HAUHASI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530216;Toianas;0;0;;;;Operasional;Aktif
950;Pustu;1001537842;1001537842;"PUSTU SOE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";0;0;;;;Operasional;Aktif
951;Pustu;1001539307;1001539307;"PUSTU SONO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530209;"Amanatun Utara";0;0;;;;Operasional;Aktif
952;Pustu;1001539498;1001539498;"PUSTU SPAHA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530219;Kolbano;0;0;;;;Operasional;Aktif
953;Pustu;1001358181;1001358181;"PUSTU SUNU OINLASI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530208;"Amanatun Selatan";0;0;;;;Operasional;Aktif
954;Pustu;1001539644;1001539644;"PUSTU TAEBONE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530229;Fatukopa;0;0;;;;Operasional;Aktif
955;Pustu;1001539199;1001539199;"PUSTU TAIFTOB";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
956;Pustu;1001537866;1001537866;"PUSTU TAUBNENO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530201;"Kota Soe";0;0;;;;Operasional;Aktif
957;Pustu;1001373076;1001373076;"PUSTU TELUK OEEKAM";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530204;"Amanuban Timur";0;0;;;;Operasional;Aktif
958;Pustu;1001375830;1001375830;"PUSTU TETAF TETAF";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530227;Kuatnana;0;0;;;;Operasional;Aktif
959;Pustu;1001539254;1001539254;"PUSTU TLIU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530204;"Amanuban Timur";0;0;;;;Operasional;Aktif
960;Pustu;1001378595;1001378595;"PUSTU TOBU TOBU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530231;Tobu;0;0;;;;Operasional;Aktif
961;Pustu;1001539204;1001539204;"PUSTU TOFEN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
962;Pustu;1001539216;1001539216;"PUSTU TOMANAT";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530203;"Mollo Utara";0;0;;;;Operasional;Aktif
963;Pustu;1001539515;1001539515;"PUSTU TUAFANU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530221;Kualin;0;0;;;;Operasional;Aktif
964;Pustu;1001381255;1001381255;"PUSTU TUAPAKAS KUALIN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530221;Kualin;0;0;;;;Operasional;Aktif
965;Pustu;1001381451;1001381451;"PUSTU TUASENE SISO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530202;"Mollo Selatan";0;0;;;;Operasional;Aktif
966;Pustu;1001381499;1001381499;"PUSTU TUBMONAS TETAF";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530227;Kuatnana;0;0;;;;Operasional;Aktif
967;Pustu;1001383758;1001383758;"PUSTU TUMU AYOTUPAS";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530209;"Amanatun Utara";0;0;;;;Operasional;Aktif
968;Pustu;1001539694;1001539694;"PUSTU TUNBES";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530232;Nunbena;0;0;;;;Operasional;Aktif
969;Pustu;1001539591;1001539591;"PUSTU TUNIS";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5302;"Kab. Timor Tengah Selatan";530228;Fautmolo;0;0;;;;Operasional;Aktif
970;Pustu;1001420491;1001420491;"PUSTU BANFANU NOEMUTI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530304;Noemuti;0;0;;;;Operasional;Aktif
971;Pustu;1001567794;1001567794;"PUSTU BAUNUAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530319;"Insana Fafinesu";0;0;;;;Operasional;Aktif
972;Pustu;1001430733;1001430733;"PUSTU BIJAEPASU BIJAEPASU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530311;"Miomaffo Tengah";0;0;;;;Operasional;Aktif
973;Pustu;1001435161;1001435161;"PUSTU BORONUBAEN TIMUR LURASIK";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530306;"Biboki Utara";0;0;;;;Operasional;Aktif
974;Pustu;1001435290;1001435290;"PUSTU BOTOF Oelolok";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530308;Insana;0;0;;;;Operasional;Aktif
975;Pustu;1001453814;1001453814;"PUSTU FATUNENO EBAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530302;"Miomafo Barat";0;0;;;;Operasional;Aktif
976;Pustu;1001299000;1001299000;"PUSTU HAULASI EBAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530302;"Miomafo Barat";0;0;;;;Operasional;Aktif
977;Pustu;1001299012;1001299012;"PUSTU HAUMENI NAPAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530317;"Bikomi Utara";0;0;;;;Operasional;Aktif
978;Pustu;1001463883;1001463883;"PUSTU HUMUSU SAINIUP Wini";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530309;"Insana Utara";0;0;;;;Operasional;Aktif
979;Pustu;1001464978;1001464978;"PUSTU INBATE INBATE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530316;"Bikomi Nilulat";0;0;;;;Operasional;Aktif
980;Pustu;1001465881;1001465881;"PUSTU JAK BITEFA";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530301;"Miomafo Timur";0;0;;;;Operasional;Aktif
981;Pustu;1001485087;1001485087;"PUSTU KEUN Oelolok";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530308;Insana;0;0;;;;Operasional;Aktif
982;Pustu;1001537567;1001537567;"PUSTU KIUSILI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530314;"Bikomi Selatan";0;0;;;;Operasional;Aktif
983;Pustu;1001240566;1001240566;"PUSTU KOTAFOUN PONU";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530307;"Biboki Anleu";0;0;;;;Operasional;Aktif
984;Pustu;1001242411;1001242411;"PUSTU KUAKEN HAEKTO";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530310;"Noemuti Timur";0;0;;;;Operasional;Aktif
985;Pustu;1001243726;1001243726;"PUSTU KULUAN MANUMEAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530324;"Biboki Feotleu";0;0;;;;Operasional;Aktif
986;Pustu;1001253848;1001253848;"PUSTU LETMAFO TIMUR MAUBESI";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530321;"Insana Tengah";0;0;;;;Operasional;Aktif
987;Pustu;1001256345;1001256345;"PUSTU LOERAM Oelolok";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530308;Insana;0;0;;;;Operasional;Aktif
988;Pustu;1001260308;1001260308;"PUSTU LUNIUP KAUBELE";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530323;"Biboki Moenleu";0;0;;;;Operasional;Aktif
989;Pustu;1001347596;1001347596;"PUSTU MANUSASI EBAN";"Puskesmas Pembantu";;53;"Nusa Tenggara Timur";5303;"Kab. Timor Tengah Utara";530302;"Miomafo Barat";0;0;;;;Operasional;Aktif
