No;"Jenis Faskes";"Kode Sarana / Faskes";"Kode SatuSehat Kemenkes";"Nama Fasilitas Kesehatan";"Kategori / Subjenis";"Alamat Lengkap";"Kode Provinsi";"Nama Provinsi";"Kode Kab/Kota";"Nama Kab/Kota";"Kode Kecamatan";"Nama Kecamatan";Latitude;Longitude;"No Telepon";Email;Website;"Status Operasional";"Status Aktif"
174;Puskesmas;53050200002;1000150207;BARANUSA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Baraler, Kec. Pantar Barat";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530509;"Pantar Barat";-8.36387;124.08702;;pusk.baranusa@gmail.com;;Operasional;Aktif
175;Puskesmas;53050200014;1000150336;BUKAPITING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Nailang, Kec. Alor Timur Laut";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530508;"Alor Timur Laut";-8.1877;124.77966;;puskesmasbukapiting2022@gmail.com;;Operasional;Aktif
176;Puskesmas;53050200007;1000150312;BURAGA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Tribur, Kec. Alor Barat Daya";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530503;"Alor Barat Daya";-8.38937;124.46501;;pkmburaga23@gmail.com;;Operasional;Aktif
177;Puskesmas;53050200001;1000150295;KABIR;"Puskesmas Perawatan (Rawat Inap)";"Kel. Kabir, Kec. Pantar";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530506;Pantar;-8.24997;124.22086;;puskesmaskabir22@gmail.com;;Operasional;Aktif
178;Puskesmas;53050200009;1000150439;KALUNAN;"Puskesmas Non Perawatan";"Ds. Mataru Selatan, Kec. Mataru";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530512;Mataru;-8.36899;124.69109;;kalunanpusk@gmail.com;;Operasional;Aktif
179;Puskesmas;53050200005;1000150453;KAYANG;"Puskesmas Non Perawatan";"Ds. Kayang, Kec. Pantar Baru Laut";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530517;"Pantar Baru Laut";-8.36275;123.97736;;indrawatiindra09@gmail.com;;Operasional;Aktif
180;Puskesmas;53050200016;1000150348;KENARILANG;"Puskesmas Non Perawatan";"Kel. Klabahi Barat, Kec. Teluk Mutiara";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530501;"Teluk Mutiara";-8.21671;124.48441;;uptdpuskesmaskenarilang@gmail.com;;Operasional;Aktif
181;Puskesmas;53050200018;1000150221;KOKAR;"Puskesmas Perawatan (Rawat Inap)";"Kel. Adang, Kec. Alor Barat Laut";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530502;"Alor Barat Laut";-8.17854;124.46343;;pkmkokar2023@gmail.com;;Operasional;Aktif
182;Puskesmas;53050200013;1000150427;LANTOKA;"Puskesmas Non Perawatan";"Ds. Tanglapui, Kec. Alor Timur";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530505;"Alor Timur";-8.28617;124.94742;;puskesmaslantoka@yahoo.com;;Operasional;Aktif
183;Puskesmas;53050200017;1000150300;LAWAHING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Lawahing, Kec. Kabola";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530510;Kabola;-8.16408;124.54012;;;;Operasional;Aktif
184;Puskesmas;53050200024;1000150403;LEMBUR;"Puskesmas Non Perawatan";"Ds. Tuleng Kec. Lembur";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530515;Lembur;-8.20345;124.67927;;puskesmaslembur.alor@gmail.com;;Operasional;Aktif
185;Puskesmas;53050200023;1000150398;LIMARAHING;"Puskesmas Non Perawatan";"Kel. Pura, Kec. Pulau Pura";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530511;"Pulau Pura";-8.28286;124.34747;;"limarahing 13@gmail.com";;Operasional;Aktif
186;Puskesmas;53050200015;1000150283;MADEMANG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Langkuru, Kec. Pureman";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530513;Pureman;-8.3597;124.84815;;puskesmasmademang2019@gmail.com;;Operasional;Aktif
187;Puskesmas;53050200022;1000150415;MAINANG;"Puskesmas Non Perawatan";"Ds. Welai Selatan, Kec. Alor Tengah Utara";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530507;"Alor Tengah Utara";-8.26982;124.59975;;pkmmainang@gmail.com;;Operasional;Aktif
188;Puskesmas;53050200027;1000670312;MALI;"Puskesmas Non Perawatan";"Jl. Soekarno - Hatta, Kelurahan Kabola, Kec.  Kabola";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530510;Kabola;-8.14444;124.59049;;;;Operasional;Aktif
189;Puskesmas;53050200006;1000150233;MALIANG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Muriabang, Kec. Pantar Tengah";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530516;"Pantar Tengah";-8.3968;124.12873;;evetblegur17@gmail.com;;Operasional;Aktif
190;Puskesmas;53050200012;1000150324;MARITAING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Maritaing, Kec. Alor Timur";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530505;"Alor Timur";-8.29983;125.10536;;pkmmaritaing1223@gmail.com;;Operasional;Aktif
191;Puskesmas;53050200021;1000150245;MEBUNG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Alim Mebung, Kec. Alor Tengah Utara";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530507;"Alor Tengah Utara";-8.2007;124.59358;;puskesmasmebung@gmail.com;;Operasional;Aktif
192;Puskesmas;53050200008;1000150257;MORU;"Puskesmas Perawatan (Rawat Inap)";"Kel. Moru, Kec. Alor Barat Daya";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530503;"Alor Barat Daya";-8.25645;124.51197;;puskesmasmoru1023@gmail.com;;Operasional;Aktif
193;Puskesmas;53050200011;1000150269;"PADANG ALANG";"Puskesmas Perawatan (Rawat Inap)";"Ds. Padang Alang, Kec. Alor Selatan";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530504;"Alor Selatan";-8.38754;124.71342;;padangalang76@gmail.com;;Operasional;Aktif
194;Puskesmas;53050200025;1000150362;PROBUR;"Puskesmas Non Perawatan";"Ds. Probur Kec. Alor Barat Daya";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530503;"Alor Barat Daya";-8.37481;124.41519;;pkmprobur@gmail.com;;Operasional;Aktif
195;Puskesmas;53050200003;1000150386;TAMALABANG;"Puskesmas Non Perawatan";"Ds. Kaleb, Kec. Pantar Timur";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530514;"Pantar Timur";-8.3471;124.24738;;uptpuskesmastamalabang@gmail.com;;Operasional;Aktif
196;Puskesmas;53050200026;1000150350;"TAMAN MATARU";"Puskesmas Non Perawatan";"Ds. Taman Mataru Kec. Mataru";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530512;Mataru;-8.33669;124.65459;;ptamanmataru@gmail.com;;Operasional;Aktif
197;Puskesmas;53050200020;1000150374;TERNATE;"Puskesmas Non Perawatan";"Ds. Ternate Kec. Alor Barat Laut";53;"Nusa Tenggara Timur";5305;"Kab. Alor";530502;"Alor Barat Laut";-8.20927;124.3665;;marohalena@gmail.com;;Operasional;Aktif
198;Puskesmas;53060200014;1000127286;BANIONA;"Puskesmas Non Perawatan";"Ds. Klukeng, Kec. Wotan Ulumando";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530609;"Wotan Ulumando";-8.38266;123.08341;;pkmbaniona@gmail.com;;Operasional;Aktif
199;Puskesmas;53060200001;1000127157;BORU;"Puskesmas Perawatan (Rawat Inap)";"Ds. Boru, Kec. Wulanggitang";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530601;Wulanggitang;-8.5179;122.69423;;mariamasniandrea@gmail.com;;Operasional;Aktif
200;Puskesmas;53060200009;1000127200;"DEMON PAGONG";"Puskesmas Non Perawatan";"Ds. Watotika Ile, Kec. Demon Pagong";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530614;"Demon Pagong";-8.41911;122.8596;;halimakt78@gmail.com;;Operasional;Aktif
201;Puskesmas;53060200017;1000127262;"ILE BOLENG";"Puskesmas Non Perawatan";"Ds. Lamawolo, Kec. Ile Boleng";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530613;"Ile Boleng";-8.38053;123.25131;;puskesmasileboleng@gmail.com;;Operasional;Aktif
202;Puskesmas;53060200004;1000127224;"ILE BURA";"Puskesmas Non Perawatan";"Ds. Birawan, Kec. Ile Bura";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530616;"Ile Bura";-8.57795;122.82372;;puskesmasileburadfo@gmail.com;;Operasional;Aktif
203;Puskesmas;53060200011;1000127327;KALIKE;"Puskesmas Non Perawatan";"Ds. Kalike, Kec. Solor Selatan";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530619;"Solor Selatan";-8.47539;123.00541;;fernandesrita798@gmail.com;;Operasional;Aktif
204;Puskesmas;53060200019;1000127195;LAMBUNGA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Lambunga, Kec. Kelubagolit";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530611;Kelubagolit;-8.27722;123.21896;;pusklamabunga23@gmail.com;;Operasional;Aktif
205;Puskesmas;53060200003;1000127250;LATO;"Puskesmas Non Perawatan";"Ds. Watowara, Kec. Titehena";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530602;Titehena;-8.35651;122.75272;;parinbala97@gmail.com;;Operasional;Aktif
206;Puskesmas;53060200002;1000127236;LEWOLAGA;"Puskesmas Non Perawatan";"Ds. Lewolaga, Kec. Titehena";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530602;Titehena;-8.42073;122.79181;;puskesmaslewo@gmail.com;;Operasional;Aktif
207;Puskesmas;53060200006;1000127303;LEWOLEMA;"Puskesmas Non Perawatan";"Ds. Riangkotek, Kec. Lewolema";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530615;Lewolema;-8.29023;122.89546;;pusklewo5@gmail.com;;Operasional;Aktif
208;Puskesmas;53060200015;1000127315;LITE;"Puskesmas Non Perawatan";"Ds. Lite, Kec. Adonara Tengah";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530618;"Adonara Tengah";-8.33441;123.14859;;puskesmaslite01@gmail.com;;Operasional;Aktif
209;Puskesmas;53060200012;1000127183;MENGANGA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Menanga, Kec. Solor Timur";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530607;"Solor Timur";-8.44299;123.09401;;yeremiasmukin11@gmail.com;;Operasional;Aktif
210;Puskesmas;53060200021;1000127298;NAGI;"Puskesmas Non Perawatan";"Kel. Puken Tobi Wangibao, Kec. Larantuka";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530603;Larantuka;-8.31398;122.99548;;puskesmasnagilarantuka@gmail.com;;Operasional;Aktif
211;Puskesmas;53060200007;1000127171;OKA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Lewoloba, Kec. Ile Mandiri";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530604;"Ile Mandiri";-8.31953;122.93893;;lisiniamaria01@gmail.com;;Operasional;Aktif
212;Puskesmas;53060200010;1000127133;RITAEBANG;"Puskesmas Perawatan (Rawat Inap)";"Kel. Ritaebang, Kec. Solor Barat";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530606;"Solor Barat";-8.53032;122.90184;;pkmritaebang23@gmail.com;;Operasional;Aktif
213;Puskesmas;53060200020;1000127274;SAGU;"Puskesmas Non Perawatan";"Ds. Sagu, Kec. Adonara";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530617;Adonara;-8.24427;123.21742;;puskesmassagu@gmail.com;;Operasional;Aktif
214;Puskesmas;53060200005;1000127121;WAIKLIBANG;"Puskesmas Perawatan (Rawat Inap)";"Ds. Ratulodong, Kec. Tanjung Bunga";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530605;"Tanjung Bunga";-8.13535;122.90125;;puskesmaswaiklibang@gmail.com;;Operasional;Aktif
215;Puskesmas;53060200008;1000127248;WAIMANA;"Puskesmas Non Perawatan";"Ds. Watotutu, Kec. Ile Mandiri";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530604;"Ile Mandiri";-8.26986;122.97006;;waimanapuskesmas273@gmail.com;;Operasional;Aktif
216;Puskesmas;53060200013;1000127169;WAIWADAN;"Puskesmas Perawatan (Rawat Inap)";"Ds. Waiwadan, Kec. Adonara Barat";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530608;"Adonara Barat";-8.28725;123.09296;;puskesmaswaiwadan123@gmail.com;;Operasional;Aktif
217;Puskesmas;53060200016;1000127145;WAIWERANG;"Puskesmas Perawatan (Rawat Inap)";"Kel. Waiwerang, Kec. Adonara Timur";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530610;"Adonara Timur";-8.384;123.1601;;puskesmaswaiwerang2020@gail.com;;Operasional;Aktif
218;Puskesmas;53060200018;1000127212;WITIHAMA;"Puskesmas Non Perawatan";"Ds. Sandosi, Kec. Witihama";53;"Nusa Tenggara Timur";5306;"Kab. Flores Timur";530612;Witihama;-8.26686;123.28083;;puskesmaswitihama@gmail.com;;Operasional;Aktif
219;Puskesmas;53070200023;1000105458;BERU;"Puskesmas Perawatan (Rawat Inap)";"Kel. Beru, Kec. Alok Timur";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530715;"Alok Timur";-8.63288;122.22246;;puskesmasberu@gmail.com;;Operasional;Aktif
220;Puskesmas;53070200009;1000105446;BOGANATAR;"Puskesmas Non Perawatan";"Ds. Kringa, Kec. Talibura";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530708;Talibura;-8.489;122.62334;;boganatarpkm@gmail.com;;Operasional;Aktif
221;Puskesmas;53070200005;1000105496;BOLA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Bola, Kec. Bola";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530711;Bola;-8.7333;122.29238;;pkmbolasehati@gmail.com;;Operasional;Aktif
222;Puskesmas;53070200024;1000105460;FEONDARI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Wolodhesa Kec. Mego";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530702;Mego;-8.66238;122.01808;;pfeondari@gmail.com;;Operasional;Aktif
223;Puskesmas;53070200006;1000105587;HABIBOLA;"Puskesmas Non Perawatan";"Ds. Waihawa, Kec. Doreng";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530720;Doreng;-8.73571;122.38519;;puskesmashabibola939@gmail.com;;Operasional;Aktif
224;Puskesmas;53070200012;1000105630;HEWOKLOANG;"Puskesmas Non Perawatan";"Ds. Hewokloang, Kec. Hewokloang";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530718;Hewokloang;-8.70004;122.30504;;pkmhewokloang@gmail.com;;Operasional;Aktif
225;Puskesmas;53070200025;1000105642;KEWAPANTE;"Puskesmas Non Perawatan";"Ds. Wairkoja Kec. Kewapante";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530710;Kewapante;-8.65292;122.28576;;Kewapantepuskesmas46@gmail.com;;Operasional;Aktif
226;Puskesmas;53070200020;1000105599;KOPETA;"Puskesmas Non Perawatan";"Kel. Madawat, Kec. Alok";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530705;Alok;-8.6329;122.20052;;uptpuskesmaskopeta@gmail.com;;Operasional;Aktif
227;Puskesmas;53070200017;1000105654;KOTING;"Puskesmas Non Perawatan";"Ds. Koting B, Kec. Koting";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530716;Koting;-8.6874;122.1867;;puskesmaskoting98@gmail.com;;Operasional;Aktif
228;Puskesmas;53070200002;1000105616;LEKEBAI;"Puskesmas Non Perawatan";"Ds. Bhera, Kec. Mego";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530702;Mego;-8.70829;122.06973;;pkmlekebai2023@gmail.com;;Operasional;Aktif
229;Puskesmas;53070200019;1000105537;MAGEPANDA;"Puskesmas Perawatan (Rawat Inap)";"Ds.Magepanda, Kec. Magepanda";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530712;Magepanda;-8.56749;122.06227;;uptpuskesmasmagepanda@gmail.com;;Operasional;Aktif
230;Puskesmas;53070200007;1000105525;MAPITARA;"Puskesmas Non Perawatan";"Ds. Hebing, Kec. Mapitara";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530721;Mapitara;-8.7054;122.47144;;uptpuskesmasmapitara@gmail.com;;Operasional;Aktif
231;Puskesmas;53070200004;1000105628;NANGA;"Puskesmas Non Perawatan";"Ds. Lela, Kec. Lela";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530703;Lela;-8.71767;122.1726;;puskesmasnanga501@gmail.com;;Operasional;Aktif
232;Puskesmas;53070200014;1000105678;NELLE;"Puskesmas Non Perawatan";"Ds. Nelle Urung, Kec. Nelle";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530707;Nelle;-8.6591;122.21355;;nellepkm@gmail.com;;Operasional;Aktif
233;Puskesmas;53070200018;1000105484;NITA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Nita, Kec. Nita";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530704;Nita;-8.66729;122.17796;;puskesmasnita74@gmail.com;;Operasional;Aktif
234;Puskesmas;53070200001;1000105551;PAGA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Paga, Kec. Paga";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530701;Paga;-8.74996;122.05119;;puskesmaspaga.maumere@gmail.com;;Operasional;Aktif
235;Puskesmas;53070200015;1000105472;PALUE;"Puskesmas Perawatan (Rawat Inap)";"Ds. Reruwairere, Kec. Palue";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530706;Palue;-8.31329;121.73582;;uptpuskesmaspalue@gmail.com;;Operasional;Aktif
236;Puskesmas;53070200011;1000105563;TANARAWA;"Puskesmas Perawatan (Rawat Inap)";"Jl. Nangahale - Pruda KM.16 Desa. Tanarawa Kecamatan Waiblama Kabupaten Sikka";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530713;Waiblama;-8.59149;122.58581;082339331150;pkmtanarawa@gmail.com;;Operasional;Aktif
237;Puskesmas;53070200022;1000105501;"TELUK MAUMERE";"Puskesmas Perawatan (Rawat Inap)";"Ds. Gunung Sari, Kec. Alok Timur";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530715;"Alok Timur";-8.6314;122.21718;;pkmtelukmaumere@gmail.com;;Operasional;Aktif
238;Puskesmas;53070200016;1000105680;TUANGGEO;"Puskesmas Non Perawatan";"Kec. Palue";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530706;Palue;-8.31398;121.70667;;tuanggeopuskesmas@gmail.com;;Operasional;Aktif
239;Puskesmas;53070200010;1000105575;WAIGETE;"Puskesmas Perawatan (Rawat Inap)";"Ds. Egon, Kec. Waigete";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530709;Waigete;-8.64457;122.40337;;waigetepuskesmas@gmail.com;;Operasional;Aktif
240;Puskesmas;53070200013;1000105604;WAIPARE;"Puskesmas Non Perawatan";"Ds. Watumilok, Kec. Kangae";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530719;Kangae;-8.64526;122.27808;;puskesmaswaipare0@gmail.com;;Operasional;Aktif
241;Puskesmas;53070200008;1000105549;WATUBAING;"Puskesmas Perawatan (Rawat Inap)";"Ds. Talibura, Kec. Talibura";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530708;Talibura;-8.53478;122.54976;;uptpuskesmaswatubaing123@gmail.com;;Operasional;Aktif
242;Puskesmas;53070200003;1000105513;WOLOFEO;"Puskesmas Perawatan (Rawat Inap)";"Desa Renggarasi, Kec. Tana Wawo";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530717;"Tana Wawo";-8.82955;121.67805;;pkmw0l0f30@gmail.com;;Operasional;Aktif
243;Puskesmas;53070200021;1000105666;WOLOMARANG;"Puskesmas Non Perawatan";"Kel. Walomarang, Kec. Alok Barat";53;"Nusa Tenggara Timur";5307;"Kab. Sikka";530714;"Alok Barat";-8.6212;122.18671;;wolmarhwl@gmail.com;;Operasional;Aktif
244;Puskesmas;53080200002;1000084147;"A. YANI";"Puskesmas Perawatan (Rawat Inap)";"Ds. Ndoriwoi, Kec. Pulau Ende";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530802;"Pulau Ende";-8.88483;121.51273;;achmadyani11pulend@gmail.com;;Operasional;Aktif
245;Puskesmas;53080200022;1000084226;DETUSOKO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Detusoko, Kec. Detusoko";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530806;Detusoko;-8.7126;121.7555;;puskesmasdetusoko20@gmail.com;;Operasional;Aktif
246;Puskesmas;53080200019;1000084044;"KOTA BARU";"Puskesmas Perawatan (Rawat Inap)";"Ds. Tou, Kec. Kota Baru";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530813;"Kota Baru";-8.5104;121.9911;;kotabarupuskesmas66@gmail.com;;Operasional;Aktif
247;Puskesmas;53080200008;1000084238;"KOTA ENDE";"Puskesmas Non Perawatan";"Kel. Mautapaga, Kec. Ende Tengah";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530819;"Ende Tengah";-8.83045;121.662;;yoris.interisti@gmail.com;;Operasional;Aktif
248;Puskesmas;53080200010;1000084288;"KOTA RATU";"Puskesmas Non Perawatan";"Kel. Kotaraja, Kec. Ende Utara";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530818;"Ende Utara";-8.84111;121.64536;;akrepuskesmaskotaratu@gmail.com;;Operasional;Aktif
249;Puskesmas;53080200025;1000084276;LOBONIKI;"Puskesmas Non Perawatan";"Jl. Trans Maurole Kotabaru";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530813;"Kota Baru";-8.51125;121.92417;"08214533 0381";puskesmasloboniki@gmail.com;;Operasional;Aktif
250;Puskesmas;53080200017;1000084068;MAUBASA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Ndori, Kec. Ndori";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530817;Ndori;-8.8263;121.9328;;pkmmaubasa@gmail.com;;Operasional;Aktif
251;Puskesmas;53080200003;1000084056;MAUKARO;"Puskesmas Perawatan (Rawat Inap)";"Ds. Kebirangga, Kec. Maukaro";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530811;Maukaro;-8.6148;121.525;;puskesmasmaukaro13@gmail.com;;Operasional;Aktif
252;Puskesmas;53080200018;1000084173;MAUROLE;"Puskesmas Perawatan (Rawat Inap)";"Ds. Watukamba, Kec. Maurole";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530810;Maurole;-8.511;121.8023;;londakristina@gmail.com;;Operasional;Aktif
253;Puskesmas;53080200016;1000084185;MONI;"Puskesmas Perawatan (Rawat Inap)";"Ds. Woloara, Kec. Kelimutu";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530814;Kelimutu;-8.7565;121.8556;;puskesmasmoni18@gmail.com;;Operasional;Aktif
254;Puskesmas;53080200026;53080200026;MUKUSAKI;"Puskesmas Perawatan (Rawat Inap)";"Jl. Trans Utara - Maukaro, Desa Mukusaki";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530807;Wewaria;-8.567363499999999;121.6213223;1234567890;mukusakipuskesmas@gmail.com;;Operasional;Aktif
255;Puskesmas;53080200001;1000084135;"NANGA PANDA";"Puskesmas Perawatan (Rawat Inap)";"Kel. Ndorurea, Kec. Nangapanda";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530801;Nangapanda;-8.7928;121.4691;;puskesmasnangapanda@yahoo.com;;Operasional;Aktif
256;Puskesmas;53080200004;1000084159;NDETUNDORA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Ndetundora I, Kec. Ende";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530803;Ende;-8.8031;121.6361;;ndetundorap@gmail.com;;Operasional;Aktif
257;Puskesmas;53080200011;1000084214;NGALUPOLO;"Puskesmas Non Perawatan";"Ds. Ngalupolo, Kec. Ndona";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530805;Ndona;-8.8716;121.7352;;pkmngalupolo23@gmail.com;;Operasional;Aktif
258;Puskesmas;53080200009;1000084252;ONEKORE;"Puskesmas Non Perawatan";"Kel. Onekore, Kec. Ende Tengah";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530819;"Ende Tengah";-8.8366;121.6518;;;;Operasional;Aktif
259;Puskesmas;53080200021;1000084197;PEIBENGA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Ngumbelaka, Kec. Lepembusu Kelisoke";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530821;"Lepembusu Kelisoke";-8.6892;121.8495;;peibengaakreditasi@gmail.com;;Operasional;Aktif
260;Puskesmas;53080200007;1000084264;REWARANGGA;"Puskesmas Non Perawatan";"Kel. Rewarangga, Kec. Ende Timur";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530820;"Ende Timur";-8.823;121.6782;;prewarangga@gmail.com;;Operasional;Aktif
261;Puskesmas;53080200005;1000084202;"RIA RAJA";"Puskesmas Perawatan (Rawat Inap)";"Ds. Rukuramba, Kec. Ende";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530803;Ende;-8.7916;121.597;;pusk.riaraja2023@gmail.com;;Operasional;Aktif
262;Puskesmas;53080200012;1000084070;ROGA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Roga, Kec. Ndona Timur";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530816;"Ndona Timur";-8.8179;121.7679;;pkmroga@gmail.com;;Operasional;Aktif
263;Puskesmas;53080200006;1000084240;"RUKUN LIMA";"Puskesmas Non Perawatan";"Kel. Rukun Lima, Kec. Ende Selatan";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530804;"Ende Selatan";-8.8512;121.6439;;pkmrukunlima@gmail.com;;Operasional;Aktif
264;Puskesmas;53080200023;1000084111;SAGA;"Puskesmas Non Perawatan";"Ds. Saga, Kec. Detusoko";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530806;Detusoko;-8.7694;121.7349;;arkadiusdominggo48@gmail.com;;Operasional;Aktif
265;Puskesmas;53080200015;1000084094;WATUNESO;"Puskesmas Perawatan (Rawat Inap)";"Kec. Watuneso, Kec. Lio Timur";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530812;"Lio Timur";-8.7865;121.9769;;puskesmaswatuneso2@gmail.com;;Operasional;Aktif
266;Puskesmas;53080200020;1000084123;WATUNGGERE;"Puskesmas Perawatan (Rawat Inap)";"Ds. Maurole Selatan, Kec. Detukeli";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530815;Detukeli;-8.6361;121.8183;;pkmwangger@yahoo.com;;Operasional;Aktif
267;Puskesmas;53080200024;1000084161;WELAMOSA;"Puskesmas Perawatan (Rawat Inap)";"Ds. Welamosa, Kec. Wewaria";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530807;Wewaria;-8.6058;121.7176;;puskesmaswelamosa2023@gmail.com;;Operasional;Aktif
268;Puskesmas;53080200013;1000084082;"WOLO WARU";"Puskesmas Perawatan (Rawat Inap)";"Ds. Bokasape, Kec. Wolowaru";53;"Nusa Tenggara Timur";5308;"Kab. Ende";530808;Wolowaru;-8.7784;121.8867;;pkmwolowaru70@gmail.com;;Operasional;Aktif
